Time (s),Tag,x_velocity,y_velocity,yaw_velocity
0.0012881755828857422,MPC,-0.0328209,-0.019395,-0.520575
16.100022554397583,MPC,-0.0633903,-0.0414664,-0.345392
16.60073447227478,MPC,-0.105269,-0.063981,0.0290509
17.126274824142456,MPC,-0.130754,-0.0843087,0.0610492
17.60042977333069,MPC,-0.155115,-0.104442,0.0659299
18.100969314575195,MPC,-0.17416,-0.123516,0.0391405
18.60094952583313,MPC,-0.186308,-0.140776,0.0159482
19.10100555419922,MPC,-0.85723,-1.12483,-0.0748525
19.601791381835938,MPC,-0.486687,-1.32787,0.428253
20.100552082061768,MPC,0.486687,-1.32787,0.677212
20.600642204284668,MPC,0.509654,-0.622419,0.784672
21.10050654411316,MPC,0.539368,-0.594765,0.785067
21.60066509246826,MPC,0.571142,-0.403331,0.784974
22.10244131088257,MPC,0.592378,-0.142712,0.779322
22.600698471069336,MPC,0.619247,-0.0306363,0.00548082
23.10078501701355,MPC,0.639821,0.00867252,-0.132602
23.600409507751465,MPC,0.66061,0.0368096,-0.102298
24.10073709487915,MPC,0.679344,0.0609589,-0.052481
24.600929260253906,MPC,0.702818,0.0793058,-0.0517481
25.10062527656555,MPC,0.729359,0.0922179,-0.217157
25.600455045700073,MPC,0.759141,0.105425,-0.184696
26.10056781768799,MPC,0.79329,0.111329,-0.131586
26.600674390792847,MPC,0.834827,0.109832,-0.127963
27.102588653564453,MPC,0.868891,0.112033,-0.7851
27.60054636001587,MPC,0.904563,0.118412,-0.783934
28.100281715393066,MPC,0.924593,0.132248,-0.784389
28.60056209564209,MPC,0.940005,0.15189,-0.740467
29.100733995437622,MPC,-0.469914,0.0416571,0.0445482
29.600759029388428,MPC,-1.35983,-0.38855,0.397174
30.438383102416992,MPC,-1.36158,-0.382371,0.152498
30.674349308013916,MPC,-0.770928,-0.142118,-0.0686004
31.196120262145996,MPC,-0.517632,-0.0085261,0.0595362
31.600634574890137,MPC,0.18687,0.100077,-0.101765
32.10337781906128,MPC,-0.274565,-0.0299247,0.0751334
33.36019015312195,MPC,0.291214,0.039737,-0.0776524
33.9191358089447,MPC,-0.265084,-0.0777311,0.091404
34.48077464103699,MPC,0.280102,0.0338167,-0.0763891
35.08022737503052,MPC,0.265361,0.0448253,0.708497
35.315977334976196,MPC,0.247882,0.0565072,0.7851
35.657448053359985,MPC,0.239502,0.0624606,0.784894
35.824414014816284,MPC,0.224257,0.0744027,0.784708
36.100409507751465,MPC,0.209811,0.0888461,0.784863
36.60057497024536,MPC,0.199112,0.104296,0.714045
37.1008722782135,MPC,0.188429,0.117869,-0.0541551
37.601030588150024,MPC,0.177089,0.132098,0.328325
38.10034489631653,MPC,0.165769,0.146394,-0.240525
38.60074782371521,MPC,0.157238,0.16034,-0.0365604
39.101043462753296,MPC,0.150877,0.175656,0.0353851
39.60087752342224,MPC,0.147335,0.190743,0.0291138
40.10102200508118,MPC,0.146854,0.208202,-0.0175962
40.600929975509644,MPC,0.14754,0.224585,-0.0446137
41.10105538368225,MPC,0.150112,0.241224,-0.0536588
41.60101342201233,MPC,0.155619,0.258782,-0.0579523
42.10060405731201,MPC,0.164544,0.277618,-0.0649467
42.61081123352051,MPC,0.177164,0.298201,-0.0799768
43.100701570510864,MPC,0.192442,0.3182,-0.258839
43.60076189041138,MPC,0.211446,0.340431,-0.241371
44.10079908370972,MPC,0.229749,0.360506,-0.107234
44.600677490234375,MPC,0.24545,0.379578,-0.0743204
45.10068416595459,MPC,0.250802,0.395303,-0.331308
45.681838035583496,MPC,0.255716,0.410548,-0.21673
46.100557804107666,MPC,0.248878,0.422123,-0.0896147
46.60094475746155,MPC,0.231454,0.427603,-0.02967
47.100768089294434,MPC,0.207956,0.428944,-0.0222633
47.60095143318176,MPC,0.177026,0.43087,-0.7851
48.10058307647705,MPC,0.147043,0.446632,-0.784384
48.60088539123535,MPC,0.130547,0.475395,-0.784896
49.100677251815796,MPC,0.142156,0.52855,-0.784988
49.601086139678955,MPC,0.187196,0.602231,-0.784838
50.100953102111816,MPC,0.22608,0.673811,-0.18215
50.600801944732666,MPC,0.270985,0.744593,-0.0124108
51.10059309005737,MPC,0.325643,0.795036,-0.451546
51.60755014419556,MPC,0.374239,0.841072,-0.785008
52.10053849220276,MPC,0.43879,0.590248,-0.226213
52.60043144226074,MPC,1.04042,0.95792,0.558803
53.10025954246521,MPC,1.38495,-0.13458,0.7851
53.60068440437317,MPC,0.573415,-1.29278,8.41276e-05
54.10064339637756,MPC,-0.71051,-0.699883,-0.546482
54.60055708885193,MPC,-0.0409508,-1.03,-0.785098
55.10112905502319,MPC,-0.293409,0.361504,-8.26061e-05
55.60031461715698,MPC,-0.164973,0.854398,-0.757735
56.346060037612915,MPC,-0.290969,1.38399,0.0272804
56.71313500404358,MPC,-0.117971,0.18123,-0.556565
57.23659420013428,MPC,-0.258364,1.39045,0.22845
57.60047888755798,MPC,-0.0825793,-0.0128053,-0.556564
58.11011457443237,MPC,-0.0783009,0.0297885,-0.785004
58.60070586204529,MPC,-0.0661079,0.0834941,-0.784983
59.1009681224823,MPC,-0.0427752,0.137625,-0.760001
59.60079073905945,MPC,-0.0191818,0.197347,0.0241926
60.10067415237427,MPC,-0.00211002,0.262377,-0.177134
60.60041093826294,MPC,0.0426062,0.32793,0.418229
61.10059094429016,MPC,0.0649539,0.390781,-0.34725
61.6006338596344,MPC,0.0993852,0.460854,0.413874
62.100640535354614,MPC,0.126477,0.403732,-0.366598
62.60050916671753,MPC,0.155932,0.157067,-0.0568203
63.10041928291321,MPC,0.183082,0.204102,-0.234548
63.60077381134033,MPC,0.213739,0.0884744,0.0208774
64.10100650787354,MPC,0.254599,-1.32516,0.212853
64.60080599784851,MPC,0.0595304,-1.41299,0.286773
65.10045886039734,MPC,0.0710409,-1.41246,0.268066
65.60095643997192,MPC,-0.0803279,-1.41196,0.395732
66.10065460205078,MPC,-0.302872,-1.38144,0.420053
66.60064172744751,MPC,-0.240602,-1.39363,0.417049
67.10070395469666,MPC,-0.318844,-1.37784,0.49101
67.60063481330872,MPC,-0.290812,-1.38402,0.420493
68.10066151618958,MPC,-0.152694,-1.40598,0.507644
68.60033535957336,MPC,0.0976796,-1.41087,0.403404
69.10024642944336,MPC,0.0961255,-1.38558,-0.381297
72.32066488265991,MPC,0.0745451,-0.674037,-0.784365
72.82120132446289,MPC,0.0676755,-0.688674,-0.784967
73.32124662399292,MPC,0.0715706,-0.408468,-0.784827
73.82165169715881,MPC,0.0791625,-0.423457,-0.783834
74.32131910324097,MPC,0.0619173,-0.24169,0.00110433
74.82180047035217,MPC,-0.035855,-0.335417,-0.103741
75.3213300704956,MPC,-0.0683208,-0.080713,0.183653
75.82124304771423,MPC,-0.0186927,0.0807745,-0.600657
