Time (s),Tag,x_velocity,y_velocity,yaw_velocity
0.003912448883056641,MPC,-0.0317328,-0.0188198,-0.416097
9.221649408340454,MPC,-0.062061,-0.0357848,-0.293705
9.722518682479858,MPC,-0.0894981,-0.0576445,0.0750139
10.2224702835083,MPC,-0.113393,-0.073875,0.00122491
10.722068071365356,MPC,-1.14524,-0.829768,-0.199274
11.22270655632019,MPC,-0.800285,-1.16603,0.400769
11.72223424911499,MPC,0.609649,-1.27609,0.627843
12.222481489181519,MPC,-0.609649,-1.2761,0.459415
12.722375392913818,MPC,0.609648,-1.2761,0.627949
13.222269535064697,MPC,0.0526007,-1.41326,-0.157062
13.72221064567566,MPC,-0.0526004,-0.734484,0.627953
14.222231149673462,MPC,0.0526327,-1.21101,-0.157058
14.722429275512695,MPC,-0.0292726,-0.520374,-0.785095
15.222527742385864,MPC,0.00588813,0.17426,-0.785094
15.722046852111816,MPC,-0.00585464,-0.13308,-0.785085
16.2225558757782,MPC,0.0117722,0.0919314,-0.527325
16.722323179244995,MPC,0.364236,0.0815918,-0.780843
17.22220015525818,MPC,0.812338,0.034714,-0.595656
17.722389459609985,MPC,1.25632,-0.0461954,0.117372
18.22213053703308,MPC,1.4125,-0.0701482,0.185088
18.722368478775024,MPC,1.41381,-0.0347161,0.0730398
19.222700119018555,MPC,1.41371,0.0347146,0.0274163
19.722063779830933,MPC,0.695031,-0.0347164,-0.370887
20.222045421600342,MPC,0.504178,0.0347141,0.174612
20.72241711616516,MPC,0.0796375,-0.0347087,-0.269905
21.22212290763855,MPC,-0.186968,0.034712,0.287536
21.722354888916016,MPC,-0.202192,-0.0347104,-0.223907
22.222134590148926,MPC,-0.147672,0.0349077,0.560955
22.722287893295288,MPC,-0.066138,0.0327431,0.784832
23.222347736358643,MPC,0.0145218,0.0351644,0.784554
23.72237777709961,MPC,0.0939036,0.0410586,0.0348753
24.222230672836304,MPC,0.175163,0.0431451,0.0056701
24.722262382507324,MPC,1.01838,-0.0938395,-0.454388
25.222224473953247,MPC,1.23297,0.000208233,0.330568
25.722229719161987,MPC,1.24752,0.0396729,0.563824
27.768546104431152,MPC,0.971063,0.0361578,-0.216491
29.64082431793213,MPC,0.972468,0.067116,-0.475469
32.658835649490356,MPC,0.911194,0.164277,-0.284837
35.25746560096741,MPC,0.891402,0.187004,-0.464175
38.33140158653259,MPC,0.867297,0.220038,-0.342302
39.262615442276,MPC,0.838718,0.228865,-0.449416
41.66958999633789,MPC,0.808742,0.223523,-0.39432
44.672292947769165,MPC,0.707612,0.239128,-0.39401
46.58990740776062,MPC,-0.165273,-0.786044,0.27889
47.95036554336548,MPC,0.158705,-0.601889,0.0784479
56.63949108123779,MPC,-0.334242,0.00889121,0.160018
60.786834478378296,MPC,0.195976,-0.11237,-0.079513
63.09561347961426,MPC,-0.250318,0.0906581,0.110119
72.13153052330017,MPC,0.238424,-0.0909591,-0.10483
76.33840703964233,MPC,-0.220928,0.112347,0.0913343
