Time (s),Tag,x_velocity,y_velocity,yaw_velocity
0.0013506412506103516,MPC,-1.33347,-0.471048,0.346266
16.18995237350464,MPC,-0.50679,-0.444743,0.784644
16.69041633605957,MPC,-0.272175,-0.418495,0.78507
17.19056272506714,MPC,-0.166838,-0.39371,0.784546
17.690539836883545,MPC,-0.105424,-0.368686,0.784843
18.19054365158081,MPC,-0.0377831,-0.344108,0.777326
18.690448999404907,MPC,-0.00232987,-0.322749,0.775659
19.190472841262817,MPC,0.030861,-0.301825,0.160861
19.69046902656555,MPC,0.066977,-0.27786,0.372272
20.190324783325195,MPC,0.108254,-0.254221,-0.234877
20.856731414794922,MPC,0.150749,-0.221359,0.360503
21.2763090133667,MPC,0.182374,-0.206181,-0.260153
21.90761923789978,MPC,0.217405,-0.184085,0.263279
22.620979070663452,MPC,0.25455,-0.167174,-0.292487
23.383391618728638,MPC,0.286988,-0.144953,0.227907
23.698676347732544,MPC,0.317914,-0.121638,-0.215708
24.004379510879517,MPC,0.357269,-0.0972174,0.287392
24.47759699821472,MPC,0.39158,-0.0887173,-0.339357
25.02532172203064,MPC,0.41687,-0.0630425,0.157259
