Time (s),Tag,x_velocity,y_velocity,yaw_velocity
0.0016107559204101562,MPC,-0.0356369,-0.0156605,-0.595237
16.92188262939453,MPC,-0.0703787,-0.031296,-0.400207
17.422251224517822,MPC,-0.102747,-0.0477273,-0.204667
17.922768592834473,MPC,-0.133356,-0.0653898,-0.0477914
18.422768592834473,MPC,-0.160993,-0.0824257,-0.00789915
18.922434091567993,MPC,-0.185543,-0.0998204,0.0147422
19.422767877578735,MPC,1.11124,-0.664059,0.621824
19.922612190246582,MPC,1.19138,-0.762043,-0.163191
20.422727346420288,MPC,1.27797,-0.605712,0.365258
20.922468662261963,MPC,1.23506,-0.688996,-0.419756
21.42248511314392,MPC,1.32741,-0.487937,0.365258
21.934514045715332,MPC,1.08629,0.905575,0.7851
22.42268133163452,MPC,1.12647,0.855082,0.7851
22.922382831573486,MPC,0.417231,-0.368442,8.43858e-05
23.480709552764893,MPC,1.21781,0.719039,0.785099
23.922358989715576,MPC,0.2672,-0.328039,8.369e-05
24.569430828094482,MPC,-0.672206,-0.805527,0.785099
24.922327041625977,MPC,-0.764553,-1.18977,8.30318e-05
25.423380374908447,MPC,-0.256437,-0.710563,0.785098
25.922707557678223,MPC,-0.597947,-1.28162,8.25453e-05
26.44352889060974,MPC,0.0141432,-0.722011,0.785098
26.92273759841919,MPC,-0.441361,-1.34361,8.1969e-05
27.42213249206543,MPC,0.160131,-0.831979,0.785097
27.934923887252808,MPC,-0.268078,-1.38861,8.11135e-05
28.47709035873413,MPC,0.331414,-0.799166,0.785095
28.922682762145996,MPC,-0.0651299,-1.41275,7.9348e-05
29.521718502044678,MPC,0.493237,-0.683747,0.785083
29.92209553718567,MPC,0.172815,-1.40365,6.7024e-05
30.422741174697876,MPC,0.370415,-0.00335085,0.523503
30.922260284423828,MPC,0.302861,-1.38144,-0.261513
31.42293953895569,MPC,0.188905,0.0281825,0.523502
31.94078803062439,MPC,0.508572,-1.31964,-0.261514
32.42248177528381,MPC,0.187573,0.0576692,0.523502
32.922892570495605,MPC,-0.293371,0.899886,-0.261512
33.42330288887024,MPC,-0.549624,1.30307,-0.094255
33.92404770851135,MPC,-0.616165,0.82754,-0.785097
34.42262887954712,MPC,-0.0827191,1.08671,-8.46329e-05
34.93165850639343,MPC,-0.385401,0.438947,-0.601306
35.65897226333618,MPC,0.196369,0.685721,0.183708
36.039708375930786,MPC,-0.253314,-0.342663,-0.298763
36.96304178237915,MPC,0.32079,-0.157629,0.48625
37.39279580116272,MPC,-0.150696,-0.518532,-0.257055
37.81209135055542,MPC,0.305926,-0.223712,0.527957
38.768017053604126,MPC,-0.0961434,-0.472712,-0.257052
39.28549027442932,MPC,0.288655,-0.223175,0.52795
39.67819309234619,MPC,-0.0403388,-0.440139,-0.257063
40.31203508377075,MPC,0.20251,-0.0205288,0.429309
40.8468816280365,MPC,-0.124503,-0.163264,-0.355703
41.22494649887085,MPC,0.113277,0.205112,0.342179
41.91700267791748,MPC,-0.218014,0.0377664,-0.442833
42.433812379837036,MPC,0.117916,0.237981,0.34214
42.9637565612793,MPC,-0.217769,0.0125687,-0.442872
43.66939115524292,MPC,0.140034,0.242277,0.342134
44.055522441864014,MPC,-0.228884,0.00579413,-0.442876
44.5612690448761,MPC,0.153899,0.252407,0.342134
45.051218032836914,MPC,-0.238948,-0.00051822,-0.442874
45.582714557647705,MPC,0.173656,0.26322,0.342138
46.10879921913147,MPC,-0.251418,-0.00797545,-0.44286
46.499600887298584,MPC,0.190091,0.272257,0.342153
46.934274196624756,MPC,-0.264391,-0.0193432,-0.440526
47.658904790878296,MPC,0.210158,0.27394,0.344487
48.3683066368103,MPC,-0.239517,-0.156491,-0.383891
49.2045841217041,MPC,0.245471,0.113698,0.401123
49.55530595779419,MPC,-0.215878,-0.216989,-0.365712
50.3851854801178,MPC,0.248938,0.0710529,0.419301
50.76278638839722,MPC,-0.208036,-0.213349,-0.36567
51.300609827041626,MPC,0.237915,0.0717574,0.419342
51.95265555381775,MPC,-0.199255,-0.208418,-0.365657
52.453182220458984,MPC,0.232123,0.0679706,0.419355
52.95338535308838,MPC,-0.190618,-0.204186,-0.36565
53.452983379364014,MPC,0.225387,0.0635857,0.419361
53.953514099121094,MPC,-0.0324539,-0.379249,-0.271141
54.64258861541748,MPC,0.223037,-0.236498,0.513845
55.16802406311035,MPC,-0.029967,-0.410608,-0.271161
55.556212425231934,MPC,0.162616,0.00282245,0.418666
56.12277698516846,MPC,-0.11336,-0.138073,-0.366342
56.80487608909607,MPC,0.0890108,0.213378,0.339507
57.441580057144165,MPC,-0.179475,0.0547039,-0.445491
57.8844735622406,MPC,0.0821006,0.23577,0.339492
58.28202557563782,MPC,-0.168667,0.0375528,-0.445092
58.860023498535156,MPC,0.0918476,0.230574,0.339915
59.24450874328613,MPC,-0.133343,-0.0930658,-0.387408
59.92134499549866,MPC,0.138135,0.0706283,0.397598
60.493390798568726,MPC,-0.10922,-0.164032,-0.365573
61.24911594390869,MPC,0.15074,0.0219435,0.419432
61.50952982902527,MPC,-0.0345574,-0.158685,-0.353531
62.0933837890625,MPC,0.111121,-0.032464,0.430813
62.52196550369263,MPC,-0.0543174,-0.167721,-0.35418
63.007686376571655,MPC,0.086291,0.0623287,0.390737
63.403438329696655,MPC,-0.0872345,-0.0556186,-0.394251
63.92609977722168,MPC,0.0671404,0.115512,0.373558
64.70526814460754,MPC,-0.0984264,-0.017464,-0.411388
65.11846661567688,MPC,0.0665115,0.117475,0.373576
65.49979043006897,MPC,-0.0909661,-0.0385871,-0.403353
65.91197538375854,MPC,0.0743117,0.0945438,0.381632
66.46623992919922,MPC,-0.0799498,-0.078306,-0.38721
67.23207259178162,MPC,0.0874759,0.0518516,0.397763
67.62095713615417,MPC,-0.0765039,-0.0850595,-0.386592
68.01966524124146,MPC,0.0862609,0.0540902,0.398334
68.4119701385498,MPC,-0.0770884,-0.0838043,-0.386545
69.15503907203674,MPC,0.0865817,0.0535119,0.398371
69.56281757354736,MPC,-0.0773992,-0.0836684,-0.386579
70.1052131652832,MPC,0.0861021,0.0554372,0.397887
