Time (s),Tag,x_velocity,y_velocity,yaw_velocity
0.0013687610626220703,MPC,-0.0317328,-0.0188198,-0.416097
16.806570053100586,MPC,-0.062061,-0.0357848,-0.293705
17.307483911514282,MPC,-0.0894981,-0.0576445,0.0750139
17.80721163749695,MPC,-0.128393,-0.0825141,-0.18362
18.30725383758545,MPC,-0.150521,-0.0997583,0.0311935
18.807276248931885,MPC,-1.08579,-0.90617,-0.0747311
19.307127475738525,MPC,-0.773365,-1.18406,0.478556
19.807329654693604,MPC,0.638718,-1.2618,0.549116
20.307530403137207,MPC,-0.638718,-1.2618,0.527572
20.807126760482788,MPC,0.638727,-1.23849,0.784846
21.307406663894653,MPC,0.66357,-1.21629,0.784754
21.811161994934082,MPC,0.689926,-1.1949,0.784493
22.307715892791748,MPC,0.71575,-0.83147,0.782117
22.8074734210968,MPC,0.738916,-0.296335,0.112842
23.307360649108887,MPC,0.76324,-0.0651984,-0.0842276
23.80753254890442,MPC,0.789215,0.00866456,-0.0987269
24.307225227355957,MPC,0.826332,0.0370043,-0.0448041
24.80767011642456,MPC,0.870551,0.0627553,-0.0420048
25.30785298347473,MPC,0.927929,0.0782721,-0.15104
25.807136297225952,MPC,0.978006,0.0991715,-0.190285
26.30730175971985,MPC,1.02322,0.119665,0.114315
26.807263612747192,MPC,1.06722,0.141044,0.00806937
27.307525634765625,MPC,1.10146,0.159764,0.0510455
27.80752468109131,MPC,1.11352,0.178565,0.0602739
28.307780742645264,MPC,1.09294,0.183175,-0.329246
28.80738401412964,MPC,1.01006,0.174645,0.428348
29.307342052459717,MPC,0.0956816,-0.243804,-0.128277
29.807260513305664,MPC,-0.595516,-0.482208,0.0260437
30.307332754135132,MPC,-0.99776,-0.474398,-0.521386
30.807505130767822,MPC,-1.11254,-0.248349,-0.188771
31.307422161102295,MPC,-1.01829,-0.0455339,-0.616982
31.807286024093628,MPC,-1.02477,-0.0539075,0.167545
32.30736708641052,MPC,-1.03846,-0.0432542,0.7851
32.807295083999634,MPC,-1.04433,-0.0263675,0.784671
33.30725693702698,MPC,-1.04234,-0.00226514,0.302543
33.8074254989624,MPC,-1.03794,0.0257651,-0.252531
34.30754065513611,MPC,-1.03016,0.0546579,0.0135831
34.80748915672302,MPC,-1.01802,0.0823006,-0.268862
35.30760908126831,MPC,-1.0003,0.109146,-0.0285822
35.8074734210968,MPC,-0.975655,0.135091,0.108249
36.30735921859741,MPC,-0.952905,0.156919,0.0523478
36.80753016471863,MPC,-0.926366,0.177292,0.0190559
37.307501554489136,MPC,-0.550385,0.195397,-0.0112594
37.80741047859192,MPC,-0.182605,0.213004,-0.020929
38.30734324455261,MPC,-0.0361775,0.23065,-0.0177509
38.80768132209778,MPC,0.0104748,0.248592,-0.0071458
39.30951404571533,MPC,0.0416345,0.267557,-0.00324455
39.80719828605652,MPC,0.0724566,0.28743,-0.00848189
40.307374477386475,MPC,0.104834,0.30863,-0.0171049
40.80714178085327,MPC,0.138611,0.331329,-0.0238616
41.30855393409729,MPC,0.172324,0.353378,-0.0325747
41.80756139755249,MPC,0.20752,0.376892,-0.0372157
42.30728721618652,MPC,0.246887,0.405768,-0.0411824
42.80745053291321,MPC,0.291019,0.442843,-0.0655118
43.30747389793396,MPC,0.338898,0.478864,-0.0553196
43.80745506286621,MPC,0.385331,0.517655,-0.0445551
44.307276010513306,MPC,0.425828,0.556964,-0.0298184
44.80696082115173,MPC,0.455143,0.593459,-0.0107008
45.307273864746094,MPC,0.469224,0.62432,0.0154789
45.80744123458862,MPC,0.469043,0.645914,0.0318108
46.307283878326416,MPC,0.459001,0.657069,0.0311761
46.80766320228577,MPC,0.441332,0.657645,0.0146803
47.307262897491455,MPC,0.419964,0.650056,-0.00750465
47.80730628967285,MPC,0.403917,0.633387,-0.0143906
48.30761790275574,MPC,0.393686,0.271648,-0.0140011
48.80731272697449,MPC,0.388635,0.0724041,-0.00821102
49.30937910079956,MPC,0.38848,0.00675997,0.00397404
49.80769610404968,MPC,0.392698,-0.0158424,-0.00150745
50.30723476409912,MPC,0.402045,-0.0287968,-0.0212043
50.80684041976929,MPC,0.41387,-0.0401958,-0.031844
51.30763792991638,MPC,0.429425,-0.0486712,-0.054524
51.80748701095581,MPC,0.445364,-0.0553022,-0.0707889
52.30738973617554,MPC,0.460773,-0.0588651,-0.0863009
52.8074517250061,MPC,0.474876,-0.0593939,-0.103716
53.30744552612305,MPC,0.48603,-0.054388,-0.447151
53.80712628364563,MPC,0.496765,-0.0492788,-0.339025
54.307541847229004,MPC,0.499804,-0.0448761,0.223051
54.807347536087036,MPC,0.491585,-0.0477178,0.282175
55.30740022659302,MPC,0.473911,-0.0538618,0.124447
55.8075156211853,MPC,0.45264,-0.0616571,0.0590415
56.30769968032837,MPC,0.431119,-0.0698025,0.0526267
56.807400941848755,MPC,0.409101,-0.0785544,0.0644068
57.307411193847656,MPC,0.387721,-0.0873005,0.079432
57.80732202529907,MPC,0.370083,-0.0966634,0.0774479
58.30771565437317,MPC,0.356837,-0.105133,0.0656202
58.80743193626404,MPC,0.347865,-0.112287,0.0421859
59.31046390533447,MPC,0.342334,-0.117973,0.0368743
59.807721853256226,MPC,0.340478,-0.12171,0.0237431
60.30744647979736,MPC,0.341795,-0.123546,0.0215132
60.80713176727295,MPC,0.346125,-0.122603,0.0177433
61.30723810195923,MPC,0.352684,-0.119765,0.0140301
61.80751943588257,MPC,0.36049,-0.114089,0.00893916
62.30747604370117,MPC,0.369786,-0.106337,0.00219355
62.80762457847595,MPC,0.379914,-0.0967689,-0.00699379
63.30753469467163,MPC,0.390247,-0.085254,-0.018113
