Time (s),Tag,x_velocity,y_velocity,yaw_velocity
0.0016069412231445312,MPC,-0.0291552,-0.0254507,-0.551852
16.93858313560486,MPC,-0.0512493,-0.0440853,-0.131318
17.439014434814453,MPC,-0.081599,-0.0631251,-0.0205138
17.939078092575073,MPC,-0.532591,-0.549749,-0.781976
18.439753532409668,MPC,-0.653739,-0.941985,-0.128499
18.93887734413147,MPC,-0.411313,-0.914991,0.656409
19.438817739486694,MPC,-0.13987,-0.89039,0.7851
19.938962936401367,MPC,-0.027871,-0.864197,0.784229
20.439182996749878,MPC,0.0110758,-0.843687,0.78507
20.938696146011353,MPC,0.0422054,-0.823653,0.784821
21.439093828201294,MPC,0.0705356,-0.63867,0.780566
21.938807010650635,MPC,0.0994265,-0.619025,0.779696
22.438779592514038,MPC,0.122952,-0.302846,0.378851
22.93898868560791,MPC,0.150669,-0.0893481,-0.266299
23.43926501274109,MPC,0.178914,-0.070058,0.00691668
23.938921213150024,MPC,0.208376,-0.0454405,0.224115
24.439096689224243,MPC,0.236689,-0.024022,-0.237937
24.93992805480957,MPC,0.265382,-0.00129346,-0.0523359
25.438977003097534,MPC,0.294436,0.0207346,0.00560693
25.939250230789185,MPC,0.323937,0.0413371,-0.0314788
26.440547227859497,MPC,0.354033,0.0642913,-0.0543978
26.939026355743408,MPC,0.383628,0.090018,-0.0545688
27.438994646072388,MPC,0.411903,0.119138,-0.038353
27.939277172088623,MPC,0.438426,0.1509,-0.0210444
28.439216136932373,MPC,0.464864,0.184125,-0.0119239
28.938970804214478,MPC,0.497037,0.216272,-0.0301304
29.440717220306396,MPC,0.533851,0.247172,-0.0550112
29.942225456237793,MPC,0.573901,0.276854,-0.064908
30.43899393081665,MPC,0.612484,0.301139,-0.0559558
30.93898868560791,MPC,0.648169,0.316827,-0.0479443
31.43884038925171,MPC,0.683676,0.331677,-0.0537774
31.939542531967163,MPC,0.711993,0.336436,-0.0502017
32.43905329704285,MPC,0.732673,0.331393,-0.054762
32.93912196159363,MPC,0.750665,0.317698,-0.0848376
33.440001249313354,MPC,0.758474,0.301743,-0.0893013
33.93959665298462,MPC,0.756224,0.28511,-0.0746095
34.441014766693115,MPC,0.743295,0.269773,0.205114
34.93882179260254,MPC,0.731073,0.255547,0.0717764
35.43933629989624,MPC,0.710868,0.257319,0.128842
35.93934869766235,MPC,0.71475,0.263267,-0.655959
36.43914985656738,MPC,0.707173,0.255815,-0.319507
36.939024686813354,MPC,0.702904,0.246375,0.0922659
37.43898153305054,MPC,0.702399,0.238663,0.091183
37.93915843963623,MPC,0.692582,0.231275,0.426002
38.439300775527954,MPC,0.697082,0.227785,0.034703
38.938995599746704,MPC,0.707013,0.224889,0.279011
39.44102883338928,MPC,0.713629,0.223888,0.00595035
39.93914580345154,MPC,0.719407,0.224625,-0.0949884
40.43933343887329,MPC,0.723628,0.228728,-0.0884394
40.9393572807312,MPC,0.721897,0.235188,-0.0586777
41.43888521194458,MPC,0.714764,0.244883,-0.0199838
41.939144134521484,MPC,0.703323,0.257507,0.159415
42.43933463096619,MPC,0.691745,0.269973,0.0651216
42.93956971168518,MPC,0.681108,0.284138,0.0539318
43.43930745124817,MPC,0.673223,0.302319,0.235298
43.9391233921051,MPC,0.679611,0.327135,0.208807
44.44166326522827,MPC,0.696938,0.359326,0.135682
