Time (s),Tag,x_velocity,y_velocity,yaw_velocity
0.001672506332397461,MPC,-0.0328209,-0.019395,-0.520575
14.326375722885132,MPC,-0.0633903,-0.0414664,-0.345392
14.82698917388916,MPC,-0.105269,-0.063981,0.0290509
15.327545642852783,MPC,-0.130754,-0.0843087,0.0610492
15.826933860778809,MPC,-0.155115,-0.104442,0.0659299
16.327250480651855,MPC,-1.09563,-0.894224,-0.25967
16.826810359954834,MPC,-0.392815,-0.890179,0.351391
17.326986074447632,MPC,-0.3901,-1.35938,0.479233
17.82735848426819,MPC,-0.155115,-1.40571,0.604453
18.32684087753296,MPC,0.155114,-1.40571,0.572523
18.826913833618164,MPC,0.805273,-0.9398,-0.212467
19.327373504638672,MPC,1.29158,-0.576081,-0.785091
19.82697296142578,MPC,1.3954,-0.230021,-0.785096
20.32705855369568,MPC,1.41347,0.0463229,-0.785097
20.827279329299927,MPC,1.16374,-0.0463192,-0.785096
21.32725715637207,MPC,1.05709,0.0463191,-0.785095
21.82754683494568,MPC,0.603836,-0.046318,-0.669151
22.326988458633423,MPC,0.287022,0.0463169,0.115845
22.827070474624634,MPC,-0.113925,-0.0463127,0.257728
23.326849699020386,MPC,-0.409096,0.046311,-0.203532
23.82725429534912,MPC,-0.580908,-0.0463034,0.207736
24.32718276977539,MPC,-0.739982,0.0463073,-0.216484
24.827125310897827,MPC,-0.978945,-0.0463091,0.0382116
25.327102422714233,MPC,-1.41337,0.0463134,-0.263509
25.827054023742676,MPC,-1.41347,-0.0463073,0.128494
26.327149152755737,MPC,-1.41348,0.0463042,0.423062
26.827253818511963,MPC,-0.988442,-0.0462989,-0.0697387
27.328312158584595,MPC,-1.07606,0.0463039,0.333343
27.82751178741455,MPC,-0.402372,-0.0463015,-0.327378
28.327942609786987,MPC,-0.0861923,0.0463004,0.437629
28.843319177627563,MPC,-0.154072,-0.0462999,-0.347186
29.327147960662842,MPC,0.0984025,0.0463004,0.359845
29.82906723022461,MPC,0.00913094,-0.0463032,-0.417297
30.32739806175232,MPC,0.0210014,0.0463039,0.367672
30.827338933944702,MPC,-0.0589623,-0.0462995,-0.36241
31.327184438705444,MPC,0.0288998,0.0463003,0.411681
31.827277660369873,MPC,-0.0679902,-0.0463033,-0.373132
32.327120542526245,MPC,0.0679269,0.0463019,0.373158
32.82719588279724,MPC,-0.0191867,-0.0463049,-0.407666
33.32727861404419,MPC,-0.0578457,0.0463039,0.37727
33.827056884765625,MPC,-0.104286,-0.0463036,-0.34686
34.32741022109985,MPC,-0.0747062,0.0463095,0.426401
34.82715964317322,MPC,-0.057842,-0.0463131,-0.358459
35.32761263847351,MPC,-0.017114,0.0463101,0.337589
35.82740259170532,MPC,-0.0254891,-0.0463109,-0.36555
36.32755255699158,MPC,-0.00936292,0.0463076,0.372881
36.82725405693054,MPC,0.00262462,-0.046299,-0.370906
37.32738637924194,MPC,-0.00259406,0.0463051,0.369179
37.82704162597656,MPC,-0.000446271,-0.0463041,-0.368211
38.326990842819214,MPC,-0.00212912,0.0463027,0.370676
38.82762885093689,MPC,-0.00305406,-0.0462997,-0.368866
39.32738018035889,MPC,-0.000438148,0.0463003,0.369724
39.82934212684631,MPC,-0.00148162,-0.046303,-0.369566
40.32743835449219,MPC,0.00299278,0.0462997,0.368886
40.82736945152283,MPC,-0.00194405,-0.0463006,-0.369171
41.32768964767456,MPC,0.00253866,0.0462992,0.368779
41.82709050178528,MPC,-0.00227309,-0.0462981,-0.36884
42.327176332473755,MPC,0.0025235,0.0462929,0.368533
42.827088594436646,MPC,-0.00238505,-0.0462957,-0.368564
43.327417612075806,MPC,0.00248804,0.0462943,0.368299
43.82735300064087,MPC,-0.00243416,-0.0462933,-0.368315
44.32723832130432,MPC,0.00244781,0.0462938,0.368306
44.829294204711914,MPC,0.787835,-0.0462951,0.486658
45.32719135284424,MPC,1.41328,0.0462927,0.267297
45.827277183532715,MPC,1.41348,-0.0462897,-0.194964
46.32723355293274,MPC,1.41348,0.0462882,0.135192
46.8290855884552,MPC,1.41348,-0.0462831,-0.154639
47.32749891281128,MPC,1.41348,0.046286,0.135121
47.827373027801514,MPC,1.41346,-0.0462849,-0.565333
48.32753586769104,MPC,0.701226,0.0462818,-0.0406
48.82736587524414,MPC,0.498702,-0.046283,-0.282434
49.32719826698303,MPC,0.0512609,0.0462798,0.102371
49.82890748977661,MPC,-0.078966,-0.0462809,-0.109049
50.32702708244324,MPC,-0.107552,0.0462778,0.140514
50.82723116874695,MPC,-0.116591,-0.0462788,-0.0880379
51.32720708847046,MPC,-0.0477569,0.0462738,0.118796
51.827234983444214,MPC,0.0258053,-0.0462674,-0.108165
52.32866048812866,MPC,0.0552015,0.0462644,0.0830539
52.82707405090332,MPC,0.0633547,-0.0462653,-0.114026
53.32719564437866,MPC,0.0410368,0.0462679,0.0869959
53.82711434364319,MPC,0.021334,-0.0462727,-0.103089
54.32741141319275,MPC,-0.00380561,0.0462658,0.0946843
54.82914996147156,MPC,-0.0170363,-0.0462595,-0.0863492
55.3270742893219,MPC,-0.0212076,0.0462638,0.0962781
55.82732319831848,MPC,-0.0162453,-0.0462609,-0.0877827
56.32725930213928,MPC,-0.00236498,0.046256,0.0907877
56.82734560966492,MPC,0.00136641,-0.0462588,-0.0908793
57.32728886604309,MPC,0.00345184,0.0462539,0.0882223
57.82713055610657,MPC,0.00177196,-0.046245,-0.0872898
58.32716727256775,MPC,0.00047899,0.0462439,0.0843522
58.831692934036255,MPC,-0.0012653,-0.0462392,-0.0820719
59.32733130455017,MPC,-0.00113464,0.0462419,0.0828346
59.829514265060425,MPC,-0.00149539,-0.046243,-0.0821626
60.32696008682251,MPC,-0.000450685,0.0462456,0.082553
60.827189683914185,MPC,-0.000445924,-0.0462429,-0.0823427
61.32712364196777,MPC,0.000491274,0.0462456,0.0824452
61.827287912368774,MPC,0.000404424,-0.0462384,-0.0825816
62.32720756530762,MPC,0.000684165,0.0462391,0.0821873
62.82732129096985,MPC,-9.8486e-05,-0.0462459,-0.082426
63.3274290561676,MPC,-0.000503035,0.0462503,0.0843642
63.82726526260376,MPC,0.0146582,-0.0462438,-0.0918229
64.32724070549011,MPC,-3.62768e-05,0.0462446,0.0899836
64.82904171943665,MPC,-0.00504725,-0.0462419,-0.0843252
65.32727217674255,MPC,-0.0106372,0.0462426,0.0882155
65.8271963596344,MPC,-0.00274538,-0.0462342,-0.0820814
66.32717847824097,MPC,-0.000912377,0.0462368,0.0803047
66.8273446559906,MPC,-0.000604128,-0.0462322,-0.0807744
67.32699942588806,MPC,0.00120195,0.0462348,0.0806769
67.82711410522461,MPC,0.000519911,-0.046234,-0.0811094
68.32723021507263,MPC,0.000299977,0.0462329,0.0792388
68.8273777961731,MPC,-0.000434436,-0.0462283,-0.0778642
69.3273537158966,MPC,-0.000554613,0.0462272,0.0766689
69.82730412483215,MPC,-0.000589405,-0.0462264,-0.0764968
70.3291826248169,MPC,-0.000841962,0.0462308,0.0780719
70.82735872268677,MPC,7.04621e-05,-0.0462262,-0.0776746
71.32734322547913,MPC,0.00089587,0.0462231,0.0759734
71.82720279693604,MPC,0.00013225,-0.046215,-0.0749076
72.3273355960846,MPC,-0.00287065,0.046219,0.0782939
72.82719087600708,MPC,-0.000347927,-0.0462126,-0.0793237
73.32746291160583,MPC,0.0017995,0.0462114,0.0768569
73.82739996910095,MPC,0.00139377,-0.046203,-0.07887
74.32737731933594,MPC,0.001664,0.0462094,0.0797202
74.8274872303009,MPC,-0.0017296,-0.0462027,-0.0777421
75.32768964767456,MPC,5.69183e-05,0.0461996,0.0773153
75.82713103294373,MPC,-0.00281238,-0.0461912,-0.0754615
76.3274998664856,MPC,0.000825202,0.0461977,0.0763033
