Time (s),Tag,x_velocity,y_velocity,yaw_velocity
0.0012295246124267578,MPC,-0.0328209,-0.019395,-0.520575
15.707761287689209,MPC,-0.0633903,-0.0414664,-0.345392
16.208579778671265,MPC,-0.0941723,-0.0622234,-0.176726
16.70850968360901,MPC,-0.12086,-0.0800836,0.0166862
17.208606004714966,MPC,-0.149097,-0.0993228,0.0425125
17.708272457122803,MPC,-0.170517,-0.119081,0.0129314
18.208415031433105,MPC,-1.01463,-0.985194,-0.215501
18.708255767822266,MPC,-0.73456,-1.20852,0.360869
19.208343744277954,MPC,0.115258,-1.40954,0.614398
19.70828342437744,MPC,0.140738,-1.38642,0.784687
20.208488702774048,MPC,0.171954,-0.743632,0.78492
20.708301544189453,MPC,0.204601,-0.23372,0.784761
21.20848512649536,MPC,0.237342,-0.0431886,0.549418
21.708309173583984,MPC,0.271207,0.0178542,0.256932
22.208576202392578,MPC,0.303599,0.0411461,-0.0165615
22.708576440811157,MPC,0.337056,0.0694546,-0.195709
23.209505796432495,MPC,0.368871,0.0969709,0.11622
23.708362340927124,MPC,0.400618,0.125714,-0.0213056
24.208205699920654,MPC,0.431159,0.149293,0.00247936
24.708559036254883,MPC,0.456445,0.176651,0.0171315
25.209757089614868,MPC,0.475406,0.202646,0.0239714
25.70830750465393,MPC,0.488292,0.226194,0.0209968
26.208305835723877,MPC,0.501766,0.246315,-0.00583305
26.70857572555542,MPC,0.517316,0.261407,-0.0293668
27.20838165283203,MPC,0.534912,0.268463,-0.0503528
27.708628177642822,MPC,0.550751,0.266373,-0.0564001
28.208892822265625,MPC,0.573521,0.256612,-0.0908301
28.70839786529541,MPC,0.59663,0.237775,-0.7851
29.208200216293335,MPC,0.631993,0.21821,-0.784842
29.70839285850525,MPC,0.660914,0.208728,-0.784691
30.20994758605957,MPC,0.653074,0.213285,-0.784528
30.708538055419922,MPC,-0.760056,0.157724,0.000479234
31.21996545791626,MPC,-1.38863,-0.267969,-0.334612
31.91638731956482,MPC,-1.37326,-0.250876,-0.783178
32.208768367767334,MPC,-1.36646,-0.245242,-0.7826
32.708372831344604,MPC,-1.35923,-0.245868,-0.33516
33.210795879364014,MPC,-1.35674,-0.247225,-0.0532027
33.708308935165405,MPC,-1.35372,-0.235385,0.73128
34.208367347717285,MPC,-1.3567,-0.2247,0.7851
34.708173751831055,MPC,-1.33705,-0.200213,0.784859
35.20864677429199,MPC,-1.30391,-0.170852,0.785073
35.709617137908936,MPC,-0.573523,-0.143776,0.78467
36.20852828025818,MPC,-0.153425,-0.116752,0.472524
36.708460569381714,MPC,-0.0133457,-0.0951166,0.199449
37.208396434783936,MPC,0.0272921,-0.073024,0.000100775
37.70830154418945,MPC,0.156211,-0.0370645,-0.0314453
38.37636208534241,MPC,0.195748,-0.0135783,-0.34317
38.70843839645386,MPC,0.235117,0.00988733,-0.14276
39.20828080177307,MPC,0.274792,0.0349301,-0.00553865
39.708402156829834,MPC,0.313489,0.0614661,0.0325704
40.208491802215576,MPC,0.350387,0.0888812,0.0193624
40.70888924598694,MPC,0.384743,0.116618,0.004668
41.20858025550842,MPC,0.415015,0.144472,-0.00502402
41.708736181259155,MPC,0.438761,0.171388,-0.00678269
42.208451986312866,MPC,0.454077,0.196113,0.000815612
42.708356857299805,MPC,0.460269,0.217794,0.0203627
43.21781778335571,MPC,0.459193,0.23878,-0.35448
43.70822763442993,MPC,0.453688,0.252014,-0.492612
44.20857501029968,MPC,0.443751,0.261604,0.220452
44.708361864089966,MPC,0.433486,0.271208,-0.148855
45.20831322669983,MPC,0.423256,0.27471,0.265582
45.70860147476196,MPC,0.410103,0.278959,-0.152054
46.209557056427,MPC,0.395346,0.279298,-0.00569942
46.708653688430786,MPC,0.379835,0.276412,0.0534572
47.20848274230957,MPC,0.36566,0.270578,0.0609909
47.70841670036316,MPC,0.355213,0.263288,0.0419597
48.20849251747131,MPC,0.351643,0.257502,-0.00590257
48.708632707595825,MPC,0.353318,0.251031,-0.037071
49.208879232406616,MPC,0.356652,0.261937,-0.204142
49.70829367637634,MPC,0.372762,0.261388,-0.221822
50.208566188812256,MPC,0.398293,0.266391,-0.213364
50.708380937576294,MPC,0.433823,0.283398,-0.7851
51.2089684009552,MPC,0.467622,0.320431,-0.784654
51.708377838134766,MPC,0.495024,0.350728,-0.784638
52.20846152305603,MPC,0.500191,0.397289,-0.784908
52.70855140686035,MPC,0.500983,0.44341,-0.784628
53.20835065841675,MPC,0.495847,0.502819,-0.784858
53.70856165885925,MPC,0.511349,0.578553,-0.779316
54.20854091644287,MPC,0.534024,0.65296,-0.0828814
54.708444118499756,MPC,0.543317,0.722781,-0.589492
55.208444356918335,MPC,0.570832,0.790237,0.127484
55.70839071273804,MPC,0.59722,0.853535,-0.427331
56.2086980342865,MPC,0.638844,0.895769,0.357553
56.70847988128662,MPC,0.678305,0.942295,0.517869
57.20862126350403,MPC,0.738095,0.382459,-0.265129
57.708760261535645,MPC,0.813175,0.0963335,-0.0324468
58.20850729942322,MPC,0.879445,-0.00788461,0.7525
58.70869827270508,MPC,0.947537,0.058687,0.0668836
59.20828652381897,MPC,1.01026,0.142806,0.764479
