Time (s),Tag,x_velocity,y_velocity,yaw_velocity
0.011918306350708008,MPC,-0.0356369,-0.0156605,-0.595237
15.441488265991211,MPC,-0.0703787,-0.031296,-0.400207
15.941928148269653,MPC,-0.102747,-0.0477273,-0.204667
16.44205069541931,MPC,-0.133356,-0.0653898,-0.0477914
16.942200660705566,MPC,-0.160993,-0.0824257,-0.00789915
17.442211151123047,MPC,-0.184762,-0.100288,-0.00866724
17.942157745361328,MPC,1.11113,-0.666581,0.543074
18.441991567611694,MPC,1.26713,-0.628079,0.0462039
18.942182064056396,MPC,1.27807,-0.605503,0.0597489
19.442139625549316,MPC,1.26363,-0.635091,-0.0267781
20.096858501434326,MPC,1.2709,-0.620417,0.0842325
20.77596879005432,MPC,1.21488,-0.620384,0.784399
21.349433422088623,MPC,1.17239,-0.619337,0.785028
21.842746019363403,MPC,1.1436,-0.608133,0.784888
22.001135110855103,MPC,1.12525,-0.598094,0.784855
22.442010402679443,MPC,1.11759,-0.599775,0.784844
22.94178581237793,MPC,1.11375,-0.589664,0.784852
23.442314386367798,MPC,1.10822,-0.572951,0.784921
23.941851377487183,MPC,1.10999,-0.559352,0.378509
24.442553997039795,MPC,1.1172,-0.538785,-0.295219
24.942046642303467,MPC,1.13308,-0.515774,-0.204796
25.4419367313385,MPC,1.14459,-0.493292,-0.464305
25.942078351974487,MPC,1.1608,-0.475808,-0.127098
26.442071437835693,MPC,1.19671,-0.464864,-0.243394
26.94205117225647,MPC,1.22191,-0.450009,-0.784885
27.44178009033203,MPC,1.27872,-0.444759,-0.423643
27.942286252975464,MPC,1.31875,-0.43813,-0.1264
28.442288160324097,MPC,1.33892,-0.427798,0.420132
28.942684412002563,MPC,1.3487,-0.420431,0.122536
29.442269802093506,MPC,0.245137,-1.30483,-0.583874
29.94181513786316,MPC,-1.01706,-0.666951,0.201141
30.441753387451172,MPC,-1.32397,-0.480277,-0.583874
30.94523000717163,MPC,-1.08024,0.912782,0.000261992
31.441282510757446,MPC,-0.655911,0.123171,-0.784753
32.21924185752869,MPC,-0.673851,1.24339,0.000261277
32.6531867980957,MPC,-0.537707,0.210689,-0.784754
33.06637239456177,MPC,-0.753402,1.19686,-0.266305
33.58962845802307,MPC,-0.457944,0.927711,-0.785087
34.08501148223877,MPC,-0.566249,1.10173,-0.000127863
34.6950786113739,MPC,0.0414835,0.156703,-0.470068
35.331056118011475,MPC,-0.224362,0.29786,0.304948
35.90310716629028,MPC,0.223723,-0.309836,-0.309091
36.38577318191528,MPC,-0.185231,0.116281,0.381963
36.93967890739441,MPC,0.26434,-0.277605,-0.336853
38.27474808692932,MPC,0.249904,-0.301872,-0.782469
38.77538275718689,MPC,0.236392,-0.321895,-0.7851
39.27552342414856,MPC,0.232557,-0.362062,-0.784883
39.77577185630798,MPC,0.227838,-0.390189,-0.78497
40.275840044021606,MPC,0.228132,-0.426237,-0.784702
40.775758028030396,MPC,0.220021,-0.502334,-0.494847
42.604398250579834,MPC,0.187439,0.702249,0.196372
48.78096890449524,MPC,0.206278,0.728103,-0.501249
51.934834003448486,MPC,0.225981,0.741133,0.155456
58.20744776725769,MPC,0.250189,0.772439,-0.512772
59.63149070739746,MPC,0.269415,0.809404,0.146179
62.030770778656006,MPC,0.312273,0.862826,-0.554184
63.910674810409546,MPC,0.346164,0.903706,0.0741743
67.50775337219238,MPC,0.367919,0.943747,-0.670188
68.13597965240479,MPC,0.403174,0.991936,0.0278092
70.25752258300781,MPC,0.453999,1.04656,-0.756767
70.75738024711609,MPC,0.524161,1.11188,-0.120781
72.43867564201355,MPC,0.592424,1.17417,-0.785055
72.93896293640137,MPC,0.670506,1.22987,-0.340583
