Time (s),Tag,x_velocity,y_velocity,yaw_velocity
0.0014088153839111328,MPC,-0.0174941,-0.0551939,-0.784743
15.588384628295898,MPC,-0.0304951,-0.106115,-0.784822
16.10654616355896,MPC,-0.0356002,-0.147695,-0.641052
16.58891224861145,MPC,-0.0377132,-0.181579,0.142904
17.089046239852905,MPC,-0.0446562,-0.219344,0.180743
17.588984489440918,MPC,-0.0512482,-0.254091,0.0184221
18.088897943496704,MPC,-0.0565003,-0.286055,0.0396733
18.589151859283447,MPC,-0.0635227,-0.313572,0.0547682
19.08935570716858,MPC,-0.0709323,-0.336174,0.0736129
19.589091062545776,MPC,-1.06719,0.667564,0.785099
20.08894944190979,MPC,0.347028,0.667834,0.000614758
20.589020252227783,MPC,0.378686,0.674062,-0.782496
21.116044282913208,MPC,0.42169,0.684383,-0.173246
21.588977098464966,MPC,0.477133,0.695116,0.0895765
22.089256048202515,MPC,0.542975,0.33667,0.0294278
22.5900661945343,MPC,0.619026,0.098919,0.0111657
23.09079909324646,MPC,0.705383,0.0126099,0.0268411
23.589338302612305,MPC,0.798582,-0.00976458,0.0390352
24.089104652404785,MPC,0.891642,-0.00655415,0.0310802
24.589282751083374,MPC,0.976991,-0.00508892,-0.0280086
25.08892059326172,MPC,1.04832,-0.00722728,-0.0430994
25.588928699493408,MPC,1.10886,-0.00191089,-0.0576911
26.116153955459595,MPC,1.17235,0.00859912,-0.0411727
26.58916926383972,MPC,1.25247,0.0137079,-0.00437224
27.089200735092163,MPC,1.35256,0.00590197,0.0211691
27.589135885238647,MPC,1.41391,-0.00377834,0.0013397
28.088866710662842,MPC,1.41425,0.00256958,-0.0588046
28.58894681930542,MPC,1.41404,-0.00138019,-0.136047
29.08904004096985,MPC,1.41424,0.00124893,-0.127915
29.588959217071533,MPC,1.41419,-0.00100946,-0.119853
30.089227437973022,MPC,1.4142,0.000883947,-0.145244
30.592626810073853,MPC,1.41414,-0.000797865,-0.756696
31.11583638191223,MPC,1.41419,0.000707908,-0.784999
31.589014530181885,MPC,1.41421,-0.000625513,-0.785026
32.08920907974243,MPC,1.41421,0.000625631,-0.784846
32.58931112289429,MPC,1.41422,-0.000546356,-0.000173282
33.0893771648407,MPC,1.41421,0.000471647,0.184785
33.588948249816895,MPC,1.41422,-0.000457111,-0.222358
34.08899712562561,MPC,1.41422,0.000376841,0.169321
34.58916115760803,MPC,1.41422,-0.000270442,-0.212524
35.089192390441895,MPC,1.41422,0.000250786,0.147763
35.589043378829956,MPC,1.41422,-0.00022594,-0.187615
36.11660623550415,MPC,1.41422,0.000199916,0.135308
36.58911204338074,MPC,1.41422,-0.000195495,-0.169239
37.08893537521362,MPC,0.67855,0.00019808,0.13399
37.588956356048584,MPC,0.825986,-0.000212695,-0.156438
38.089046239852905,MPC,0.344677,0.000219344,0.135345
38.58873748779297,MPC,0.0891855,-0.000206725,-0.139423
39.08921241760254,MPC,-0.0829961,0.000191998,0.136112
39.58907985687256,MPC,0.0432662,-0.000196027,-0.131316
40.089149713516235,MPC,-0.00355348,0.000210912,0.126615
40.58906531333923,MPC,0.0035193,-0.000201717,-0.122233
41.090559244155884,MPC,-0.00352144,0.000174388,0.119316
41.58907985687256,MPC,0.00349506,-0.00014525,-0.116535
42.08909273147583,MPC,-0.00347466,8.80777e-05,0.115623
42.58898138999939,MPC,0.00344066,-3.25126e-05,-0.11473
43.08906364440918,MPC,-0.00342777,-3.12323e-05,0.114102
43.58970665931702,MPC,0.0033938,9.20887e-05,-0.113489
44.089221715927124,MPC,-0.00340357,-0.000159456,0.112898
44.58986210823059,MPC,0.00336195,0.000219595,-0.112322
45.08881163597107,MPC,-0.00335623,-0.000282599,0.111729
45.58911180496216,MPC,0.00333749,0.000343147,-0.111152
46.090755224227905,MPC,-0.00333152,-0.000402892,0.110464
46.588950395584106,MPC,0.00328993,0.000458257,-0.109791
47.088950872421265,MPC,-0.00326856,-0.000513497,0.108988
