tree_positions,0.0,-0.0,0.0,-4.0,0.0,-8.0,0.0,-12.0,0.0,-16.0,4.0,-0.0,4.0,-4.0,4.0,-8.0,4.0,-12.0,4.0,-16.0,8.0,-0.0,8.0,-4.0,8.0,-8.0,8.0,-12.0,8.0,-16.0,12.0,-0.0,12.0,-4.0,12.0,-8.0,12.0,-12.0,12.0,-16.0,16.0,-0.0,16.0,-4.0,16.0,-8.0,16.0,-12.0,16.0,-16.0
time,x,y,theta,entropy,lambda_0,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10,lambda_11,lambda_12,lambda_13,lambda_14,lambda_15,lambda_16,lambda_17,lambda_18,lambda_19,lambda_20,lambda_21,lambda_22,lambda_23,lambda_24
0.0012295246124267578,-1.3539999723434448,-3.0999999046325684,0.0,24.999999999999996,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
15.707761287689209,-1.3539999723434448,-3.0999999046325684,0.0,24.999999999999996,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
16.208579778671265,-1.362205147743225,-3.1048483848571777,-0.13014376097437275,24.999999999999996,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
16.70850968360901,-1.4015958309173584,-3.1307711601257324,-0.26067317749626945,24.999999999999996,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
17.208606004714966,-1.4015958309173584,-3.1307711601257324,-0.26067317749626945,24.999999999999996,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
17.708272457122803,-1.4690850973129272,-3.1756224632263184,-0.24587351288750137,24.999999999999996,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
18.208415031433105,-1.5489885807037354,-3.2302231788635254,-0.23201255549030075,24.999711441752808,0.5,0.51,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
18.708255767822266,-1.5489885807037354,-3.2302231788635254,-0.23201255549030075,24.94268318925549,0.5,0.64,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
19.208343744277954,-1.8452743291854858,-3.5062918663024902,-0.28265500204738053,24.808092783224556,0.5,0.752,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
19.70828342437744,-1.9862852096557617,-3.778651237487793,-0.1956706406780199,24.49385372369952,0.5,0.892,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
20.208488702774048,-1.9222862720489502,-4.477641582489014,0.15410074842386737,24.46899559358928,0.5,0.96,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
20.708301544189453,-1.8441133499145508,-5.0101542472839355,0.5465025565401173,24.46899559358928,0.5,0.988,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
21.20848512649536,-1.7499746084213257,-5.254492282867432,0.9389228470497861,24.46899559358928,0.5,0.997,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
21.708309173583984,-1.6394885778427124,-5.323719024658203,1.2724677112754954,24.46899559358928,0.5,0.997,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
22.208576202392578,-1.5123515129089355,-5.330053329467773,1.474055195163563,24.46899559358928,0.5,0.997,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
22.708576440811157,-1.5123515129089355,-5.330053329467773,1.474055195163563,24.46899559358928,0.5,0.997,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
23.209505796432495,-1.3521877527236938,-5.302403450012207,1.4209875113885746,24.46899559358928,0.5,0.997,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
23.708362340927124,-1.3521877527236938,-5.302403450012207,1.4209875113885746,24.46899559358928,0.5,0.997,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
24.208205699920654,-1.175705909729004,-5.260797023773193,1.4011152242236973,24.46899559358928,0.5,0.997,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
24.708559036254883,-0.9677619934082031,-5.19204568862915,1.3964086471618287,24.46899559358928,0.5,0.997,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
25.209757089614868,-0.7458610534667969,-5.110559940338135,1.4013114053738596,24.46899559358928,0.5,0.997,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
25.70830750465393,-0.5128984451293945,-5.015736103057861,1.4115871003936424,24.46899559358928,0.5,0.997,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
26.208305835723877,-0.271974116563797,-4.908526420593262,1.4228292096779966,24.46899559358928,0.5,0.997,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
26.70857572555542,-0.024459604173898697,-4.790399551391602,1.4266201372355636,24.46899559358928,0.5,0.997,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
27.20838165283203,0.23031067848205566,-4.663468837738037,1.4178201223014661,24.46899559358928,0.5,0.997,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
27.708628177642822,0.49336767196655273,-4.531001091003418,1.3978902097496468,24.46899559358928,0.5,0.997,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
28.208892822265625,0.7647833824157715,-4.397292137145996,1.3712019605944157,24.46899559358928,0.5,0.997,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
28.70839786529541,1.0458513498306274,-4.266546726226807,1.334394417126632,24.46899559358928,0.5,0.997,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
29.208200216293335,1.3383889198303223,-4.142950057983398,1.1154119660279136,24.46899559358928,0.5,0.997,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
29.70839285850525,1.645544409751892,-4.0289530754089355,0.7229264960830691,24.46899559358928,0.5,0.997,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
30.20994758605957,1.9687708616256714,-3.922218084335327,0.33054319071444316,24.46899559358928,0.5,0.997,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
30.708538055419922,2.2972679138183594,-3.8167147636413574,-0.06176165844358275,24.46870703534209,0.5,0.997,0.5,0.5,0.5,0.5,0.51,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
31.21996545791626,2.3000407218933105,-3.81941556930542,-0.06067758512392731,24.283428281533435,0.5,0.997,0.5,0.5,0.5,0.5,0.748,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
31.91638731956482,2.2705225944519043,-3.7239623069763184,-0.25777390940542605,23.93799118717856,0.5,0.997,0.5,0.5,0.5,0.5,0.914,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
32.208768367767334,1.7628692388534546,-3.8469765186309814,-0.1442107696412561,23.93799118717856,0.5,0.997,0.5,0.5,0.5,0.5,0.975,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
32.708372831344604,1.5800495147705078,-3.8536734580993652,-0.5372212884125093,23.93799118717856,0.5,0.997,0.5,0.5,0.5,0.5,0.99,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
33.210795879364014,1.077938437461853,-3.97100567817688,-0.5356550796316394,23.93799118717856,0.5,0.997,0.5,0.5,0.5,0.5,0.994,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
33.708308935165405,0.39894533157348633,-4.094278812408447,-0.6327457009183782,23.93799118717856,0.5,0.997,0.5,0.5,0.5,0.5,0.994,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
34.208367347717285,0.708430826663971,-4.179931163787842,-0.638138226656535,23.93799118717856,0.5,0.997,0.5,0.5,0.5,0.5,0.994,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
34.708173751831055,0.03082752227783203,-4.294952392578125,-0.2590433694651283,23.93799118717856,0.5,0.997,0.5,0.5,0.5,0.5,0.994,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
35.20864677429199,-0.6426103115081787,-4.401180744171143,0.13344644559660382,23.93799118717856,0.5,0.997,0.5,0.5,0.5,0.5,0.994,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
35.709617137908936,-1.3028514385223389,-4.4939470291137695,0.5259296236807787,23.93799118717856,0.5,0.997,0.5,0.5,0.5,0.5,0.994,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
36.20852828025818,-1.7760752439498901,-4.577245235443115,0.9928525426947129,23.93799118717856,0.5,0.997,0.5,0.5,0.5,0.5,0.994,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
36.708460569381714,-1.9578121900558472,-4.64237642288208,1.3071510502927193,23.93799118717856,0.5,0.997,0.5,0.5,0.5,0.5,0.994,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
37.208396434783936,-2.000206470489502,-4.696186542510986,1.4979665891885183,23.93799118717856,0.5,0.997,0.5,0.5,0.5,0.5,0.994,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
